Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?,Year,Month,Profit_Margin
AZ-2013-588025,2013-06-04,Georgia Bermingham,Germany,North Rhine-Westphalia,Dorsten,Central,Home Office,Economy Plus,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",0.0,193.0,96.0,6,False,2013,6,0.49740932642487046
AZ-2013-5864378,2013-06-04,Jason Martinez,Germany,Saxony-Anhalt,Magdeburg,Central,Corporate,Priority,Office Supplies,Art,"BIC Markers, Fluorescent",0.0,166.0,13.0,6,True,2013,6,0.0783132530120482
AZ-2013-5864378,2013-06-04,Jason Martinez,Germany,Saxony-Anhalt,Magdeburg,Central,Corporate,Priority,Office Supplies,Art,"BIC Pens, Easy-Erase",0.0,15.0,3.0,1,True,2013,6,0.2
BN-2013-6003171,2013-06-04,Kaitlyn Dorsch,Sweden,Västra Götaland,Gothenburg,North,Corporate,Economy,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",0.5,96.0,-8.0,3,True,2013,6,-0.08333333333333333
BN-2013-6003171,2013-06-04,Kaitlyn Dorsch,Sweden,Västra Götaland,Gothenburg,North,Corporate,Economy,Furniture,Furnishings,"Advantus Light Bulb, Black",0.6,24.0,-8.0,3,False,2013,6,-0.3333333333333333
BN-2013-6003171,2013-06-04,Kaitlyn Dorsch,Sweden,Västra Götaland,Gothenburg,North,Corporate,Economy,Office Supplies,Binders,"Avery Binding Machine, Durable",0.5,101.0,-89.0,4,False,2013,6,-0.8811881188118812
BN-2013-6003171,2013-06-04,Kaitlyn Dorsch,Sweden,Västra Götaland,Gothenburg,North,Corporate,Economy,Office Supplies,Envelopes,"Cameo Peel and Seal, Recycled",0.5,30.0,-16.0,3,True,2013,6,-0.5333333333333333
BN-2013-6003171,2013-06-04,Kaitlyn Dorsch,Sweden,Västra Götaland,Gothenburg,North,Corporate,Economy,Technology,Accessories,"Enermax Memory Card, Erganomic",0.5,224.0,-14.0,4,False,2013,6,-0.0625
BN-2013-6003171,2013-06-04,Kaitlyn Dorsch,Sweden,Västra Götaland,Gothenburg,North,Corporate,Economy,Technology,Phones,"Motorola Office Telephone, VoIP",0.5,108.0,-13.0,3,True,2013,6,-0.12037037037037036
BN-2013-397330,2013-06-04,Isla Vogel,France,Ile-de-France,Paris,Central,Home Office,Economy,Technology,Machines,"Okidata Card Printer, Durable",0.2,598.0,-49.0,4,True,2013,6,-0.08193979933110368
BN-2013-8437019,2013-06-04,Joan Douglas,Norway,Hordaland,Bergen,North,Corporate,Economy,Office Supplies,Envelopes,"Kraft Peel and Seal, Security-Tint",0.0,69.0,11.0,3,True,2013,6,0.15942028985507245
BN-2013-8437019,2013-06-04,Joan Douglas,Norway,Hordaland,Bergen,North,Corporate,Economy,Technology,Accessories,"Enermax Memory Card, Programmable",0.0,348.0,66.0,3,True,2013,6,0.1896551724137931
BN-2013-2755077,2013-06-04,George To Rot,Spain,Castile and León,Valladolid,South,Corporate,Economy Plus,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",0.0,50.0,1.0,1,True,2013,6,0.02
BN-2013-2755077,2013-06-04,George To Rot,Spain,Castile and León,Valladolid,South,Corporate,Economy Plus,Office Supplies,Paper,"Xerox Note Cards, Multicolor",0.0,83.0,21.0,3,True,2013,6,0.25301204819277107
BN-2013-2755077,2013-06-04,George To Rot,Spain,Castile and León,Valladolid,South,Corporate,Economy Plus,Office Supplies,Storage,"Rogers Shelving, Single Width",0.1,448.0,-10.0,8,True,2013,6,-0.022321428571428572
BN-2013-5868311,2013-06-04,Bianca Crisp,Netherlands,North Brabant,Tilburg,Central,Home Office,Economy,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",0.2,45.0,-6.0,3,True,2013,6,-0.13333333333333333
BN-2013-5868311,2013-06-04,Bianca Crisp,Netherlands,North Brabant,Tilburg,Central,Home Office,Economy,Furniture,Furnishings,"Tenex Light Bulb, Black",0.2,30.0,4.0,2,True,2013,6,0.13333333333333333
BN-2013-5868311,2013-06-04,Bianca Crisp,Netherlands,North Brabant,Tilburg,Central,Home Office,Economy,Office Supplies,Binders,"Ibico Binding Machine, Recycled",0.5,259.0,-166.0,10,False,2013,6,-0.640926640926641
AZ-2013-971860,2013-06-05,Holly Black,Germany,Hamburg,Hamburg,Central,Home Office,Economy,Office Supplies,Art,"Sanford Markers, Fluorescent",0.0,98.0,39.0,4,False,2013,6,0.3979591836734694
AZ-2013-3923092,2013-06-05,Christopher Goold,Italy,Marche,Fano,South,Corporate,Economy,Office Supplies,Art,"Boston Pens, Water Color",0.0,52.0,5.0,3,True,2013,6,0.09615384615384616
AZ-2013-9453292,2013-06-05,Poppy McWilliams,Austria,Vienna,Vienna,Central,Corporate,Economy,Office Supplies,Appliances,"Cuisinart Blender, White",0.0,261.0,99.0,4,True,2013,6,0.3793103448275862
AZ-2013-9453292,2013-06-05,Poppy McWilliams,Austria,Vienna,Vienna,Central,Corporate,Economy,Technology,Machines,"Okidata Receipt Printer, Durable",0.0,615.0,25.0,5,True,2013,6,0.04065040650406504
BN-2013-9125930,2013-06-05,Brodie Hart,Netherlands,Limburg,Heerlen,Central,Home Office,Economy Plus,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Pine",0.5,71.0,-59.0,1,False,2013,6,-0.8309859154929577
BN-2013-9125930,2013-06-05,Brodie Hart,Netherlands,Limburg,Heerlen,Central,Home Office,Economy Plus,Office Supplies,Paper,"Xerox Note Cards, Recycled",0.5,39.0,-24.0,3,False,2013,6,-0.6153846153846154
AZ-2013-706916,2013-06-06,Scott Higgins,Italy,Lombardy,Monza,South,Home Office,Priority,Office Supplies,Supplies,"Elite Letter Opener, High Speed",0.0,53.0,22.0,2,True,2013,6,0.41509433962264153
BN-2013-48132,2013-06-06,Evan Allen,Spain,Andalusía,Seville,South,Corporate,Economy,Furniture,Chairs,"Hon Executive Leather Armchair, Red",0.2,735.0,-184.0,2,False,2013,6,-0.2503401360544218
AZ-2013-3807660,2013-06-07,Holly Noble,Italy,Piedmont,Turin,South,Consumer,Economy,Office Supplies,Supplies,"Elite Scissors, Easy Grip",0.0,24.0,11.0,1,True,2013,6,0.4583333333333333
AZ-2013-9231004,2013-06-07,Timothy Jimenez,United Kingdom,England,Norwich,North,Consumer,Economy Plus,Office Supplies,Binders,"Ibico Binder, Clear",0.0,45.0,4.0,3,False,2013,6,0.08888888888888889
AZ-2013-4775573,2013-06-07,Indiana Wekey,France,Languedoc-Roussillon-Midi-Pyrénées,Montauban,Central,Corporate,Priority,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",0.0,13.0,5.0,1,True,2013,6,0.38461538461538464
AZ-2013-5022500,2013-06-07,Louise Walsh,France,Auvergne-Rhône-Alpes,Roanne,Central,Consumer,Economy,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",0.0,212.0,72.0,7,True,2013,6,0.33962264150943394
AZ-2013-5022500,2013-06-07,Louise Walsh,France,Auvergne-Rhône-Alpes,Roanne,Central,Consumer,Economy,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",0.0,76.0,21.0,3,False,2013,6,0.27631578947368424
AZ-2013-5022500,2013-06-07,Louise Walsh,France,Auvergne-Rhône-Alpes,Roanne,Central,Consumer,Economy,Technology,Accessories,"Logitech Numeric Keypad, Bluetooth",0.0,278.0,42.0,6,False,2013,6,0.1510791366906475
AZ-2013-6415803,2013-06-07,Erin Gill,France,Aquitaine-Limousin-Poitou-Charentes,Bordeaux,Central,Home Office,Economy,Office Supplies,Storage,"Eldon Trays, Blue",0.1,173.0,15.0,4,False,2013,6,0.08670520231213873
AZ-2013-7749449,2013-06-07,Anna Moreton,Spain,Castile-La Mancha,Toledo,South,Corporate,Economy,Office Supplies,Paper,"Enermax Note Cards, Multicolor",0.0,98.0,21.0,3,False,2013,6,0.21428571428571427
AZ-2013-4637331,2013-06-08,Nathan Allwood,France,Provence-Alpes-Côte d'Azur,Nice,Central,Home Office,Economy,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",0.0,34.0,14.0,1,True,2013,6,0.4117647058823529
AZ-2013-7626927,2013-06-08,Dustin Thomas,France,Aquitaine-Limousin-Poitou-Charentes,Bayonne,Central,Consumer,Economy,Furniture,Furnishings,"Eldon Door Stop, Black",0.0,602.0,114.0,12,True,2013,6,0.1893687707641196
AZ-2013-7626927,2013-06-08,Dustin Thomas,France,Aquitaine-Limousin-Poitou-Charentes,Bayonne,Central,Consumer,Economy,Office Supplies,Binders,"Cardinal Binder Covers, Clear",0.0,34.0,9.0,3,True,2013,6,0.2647058823529412
AZ-2013-7626927,2013-06-08,Dustin Thomas,France,Aquitaine-Limousin-Poitou-Charentes,Bayonne,Central,Consumer,Economy,Technology,Phones,"Apple Speaker Phone, with Caller ID",0.2,734.0,86.0,7,False,2013,6,0.11716621253405994
AZ-2013-125479,2013-06-09,Jay Andrews,France,Ile-de-France,Paris,Central,Consumer,Economy,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red",0.1,264.0,50.0,3,True,2013,6,0.1893939393939394
AZ-2013-125479,2013-06-09,Jay Andrews,France,Ile-de-France,Paris,Central,Consumer,Economy,Furniture,Furnishings,"Tenex Light Bulb, Erganomic",0.0,18.0,1.0,1,True,2013,6,0.05555555555555555
AZ-2013-9258078,2013-06-10,Eileen Walker,Germany,Saxony,Dresden,Central,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase",0.5,24.0,-24.0,4,True,2013,6,-1.0
AZ-2013-8617478,2013-06-10,Evie Flockhart,United Kingdom,Scotland,Edinburgh,North,Consumer,Economy Plus,Furniture,Chairs,"Novimex Chairmat, Red",0.0,225.0,68.0,4,False,2013,6,0.3022222222222222
AZ-2013-8617478,2013-06-10,Evie Flockhart,United Kingdom,Scotland,Edinburgh,North,Consumer,Economy Plus,Office Supplies,Labels,"Avery Legal Exhibit Labels, Laser Printer Compatible",0.0,11.0,2.0,1,False,2013,6,0.18181818181818182
AZ-2013-9673280,2013-06-10,Jade Hawkins,France,Nord-Pas-de-Calais-Picardie,Carvin,Central,Consumer,Economy,Office Supplies,Art,"Binney & Smith Sketch Pad, Easy-Erase",0.0,186.0,28.0,4,False,2013,6,0.15053763440860216
AZ-2013-7994697,2013-06-10,Mike Obrien,Italy,Lazio,Rome,South,Consumer,Economy,Office Supplies,Art,"Boston Pens, Fluorescent",0.0,31.0,5.0,2,True,2013,6,0.16129032258064516
AZ-2013-7994697,2013-06-10,Mike Obrien,Italy,Lazio,Rome,South,Consumer,Economy,Technology,Copiers,"Canon Fax Machine, Digital",0.0,954.0,219.0,3,False,2013,6,0.22955974842767296
AZ-2013-3367178,2013-06-10,Ramona Hohl,Spain,Madrid,Madrid,South,Consumer,Priority,Office Supplies,Art,"Sanford Markers, Water Color",0.0,370.0,33.0,14,False,2013,6,0.0891891891891892
AZ-2013-3627184,2013-06-10,Ada Dalton,Germany,North Rhine-Westphalia,Unna,Central,Corporate,Economy,Office Supplies,Paper,"Xerox Message Books, Recycled",0.0,61.0,19.0,3,False,2013,6,0.3114754098360656
AZ-2013-3156209,2013-06-11,Edward Dolling,United Kingdom,England,Barnsley,North,Consumer,Economy,Furniture,Furnishings,"Deflect-O Frame, Black",0.3,231.0,46.0,3,False,2013,6,0.19913419913419914
AZ-2013-3156209,2013-06-11,Edward Dolling,United Kingdom,England,Barnsley,North,Consumer,Economy,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",0.0,127.0,34.0,5,True,2013,6,0.2677165354330709
AZ-2013-3156209,2013-06-11,Edward Dolling,United Kingdom,England,Barnsley,North,Consumer,Economy,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",0.0,104.0,43.0,5,True,2013,6,0.41346153846153844
AZ-2013-360970,2013-06-11,Dylan O'Halloran,Spain,Andalusía,Seville,South,Home Office,Priority,Office Supplies,Labels,"Harbour Creations File Folder Labels, Laser Printer Compatible",0.0,70.0,22.0,8,False,2013,6,0.3142857142857143
AZ-2013-4362020,2013-06-11,Madeleine Nixon,France,Provence-Alpes-Côte d'Azur,Toulon,Central,Home Office,Economy,Office Supplies,Binders,"Avery Binder Covers, Clear",0.0,63.0,14.0,6,False,2013,6,0.2222222222222222
AZ-2013-6711717,2013-06-12,Zoe Lowin,France,Languedoc-Roussillon-Midi-Pyrénées,Albi,Central,Consumer,Economy,Furniture,Furnishings,"Deflect-O Frame, Durable",0.0,214.0,88.0,2,True,2013,6,0.411214953271028
AZ-2013-6711717,2013-06-12,Zoe Lowin,France,Languedoc-Roussillon-Midi-Pyrénées,Albi,Central,Consumer,Economy,Office Supplies,Art,"BIC Markers, Blue",0.0,132.0,3.0,5,True,2013,6,0.022727272727272728
AZ-2013-6711717,2013-06-12,Zoe Lowin,France,Languedoc-Roussillon-Midi-Pyrénées,Albi,Central,Consumer,Economy,Office Supplies,Art,"Boston Markers, Blue",0.0,79.0,32.0,3,True,2013,6,0.4050632911392405
AZ-2013-3983168,2013-06-12,Corey Browne,Netherlands,Utrecht,Utrecht,Central,Consumer,Priority,Furniture,Chairs,"Hon Bag Chairs, Set of Two",0.5,71.0,-54.0,3,True,2013,6,-0.7605633802816901
AZ-2013-3983168,2013-06-12,Corey Browne,Netherlands,Utrecht,Utrecht,Central,Consumer,Priority,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",0.5,88.0,-27.0,6,False,2013,6,-0.3068181818181818
AZ-2013-3983168,2013-06-12,Corey Browne,Netherlands,Utrecht,Utrecht,Central,Consumer,Priority,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",0.5,126.0,-121.0,5,False,2013,6,-0.9603174603174603
AZ-2013-3983168,2013-06-12,Corey Browne,Netherlands,Utrecht,Utrecht,Central,Consumer,Priority,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",0.5,27.0,-9.0,2,True,2013,6,-0.3333333333333333
AZ-2013-3983168,2013-06-12,Corey Browne,Netherlands,Utrecht,Utrecht,Central,Consumer,Priority,Technology,Machines,"Konica Card Printer, Wireless",0.5,613.0,-343.0,7,False,2013,6,-0.5595432300163132
AZ-2013-9907,2013-06-12,Mark Harris,Germany,Bavaria,Munich,Central,Consumer,Economy Plus,Furniture,Furnishings,"Eldon Light Bulb, Black",0.0,50.0,19.0,2,True,2013,6,0.38
AZ-2013-9907,2013-06-12,Mark Harris,Germany,Bavaria,Munich,Central,Consumer,Economy Plus,Office Supplies,Art,"Sanford Markers, Blue",0.0,93.0,18.0,4,True,2013,6,0.1935483870967742
AZ-2013-9907,2013-06-12,Mark Harris,Germany,Bavaria,Munich,Central,Consumer,Economy Plus,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled",0.0,132.0,59.0,3,False,2013,6,0.44696969696969696
AZ-2013-2134224,2013-06-12,Michael Kim,France,Ile-de-France,Sevran,Central,Consumer,Economy,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",0.1,152.0,47.0,1,True,2013,6,0.3092105263157895
AZ-2013-2134224,2013-06-12,Michael Kim,France,Ile-de-France,Sevran,Central,Consumer,Economy,Office Supplies,Storage,"Fellowes Box, Blue",0.1,124.0,8.0,7,False,2013,6,0.06451612903225806
BN-2013-2153787,2013-06-12,Ruby Nicholls,Sweden,Stockholm,Huddinge,North,Corporate,Priority,Furniture,Furnishings,"Advantus Light Bulb, Black",0.6,72.0,-24.0,9,True,2013,6,-0.3333333333333333
BN-2013-2153787,2013-06-12,Ruby Nicholls,Sweden,Stockholm,Huddinge,North,Corporate,Priority,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set",0.5,20.0,-1.0,3,True,2013,6,-0.05
AZ-2013-3483098,2013-06-13,Minnie Cash,United Kingdom,England,Wolverhampton,North,Corporate,Economy,Furniture,Chairs,"Harbour Creations Chairmat, Black",0.0,278.0,58.0,4,False,2013,6,0.20863309352517986
AZ-2013-3483098,2013-06-13,Minnie Cash,United Kingdom,England,Wolverhampton,North,Corporate,Economy,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",0.0,74.0,32.0,3,False,2013,6,0.43243243243243246
AZ-2013-3483098,2013-06-13,Minnie Cash,United Kingdom,England,Wolverhampton,North,Corporate,Economy,Technology,Phones,"Cisco Signal Booster, Full Size",0.0,153.0,5.0,1,False,2013,6,0.032679738562091505
AZ-2013-6802973,2013-06-13,Tia Metcalfe,France,Alsace-Champagne-Ardenne-Lorraine,Saint-Dizier,Central,Consumer,Economy,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black",0.1,899.0,80.0,2,True,2013,6,0.08898776418242492
AZ-2013-2678161,2013-06-13,Toby Patterson,United Kingdom,England,Kettering,North,Home Office,Priority,Office Supplies,Binders,"Avery Index Tab, Durable",0.0,33.0,9.0,5,True,2013,6,0.2727272727272727
AZ-2013-2678161,2013-06-13,Toby Patterson,United Kingdom,England,Kettering,North,Home Office,Priority,Office Supplies,Supplies,"Fiskars Scissors, High Speed",0.0,116.0,56.0,5,True,2013,6,0.4827586206896552
AZ-2013-9545933,2013-06-13,Julian Mack,United Kingdom,England,Bournemouth,North,Consumer,Economy,Office Supplies,Art,"Sanford Pens, Easy-Erase",0.0,34.0,8.0,3,True,2013,6,0.23529411764705882
AZ-2013-7710840,2013-06-13,Robert Neil,Spain,Balearic Islands,Palma de Mallorca,South,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Pens, Water Color",0.0,30.0,11.0,2,False,2013,6,0.36666666666666664
AZ-2013-7710840,2013-06-13,Robert Neil,Spain,Balearic Islands,Palma de Mallorca,South,Consumer,Economy Plus,Office Supplies,Binders,"Avery Binder Covers, Clear",0.0,11.0,2.0,1,True,2013,6,0.18181818181818182
AZ-2013-9827479,2013-06-13,Dylan O'Halloran,Belgium,Antwerp,Antwerp,Central,Home Office,Priority,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",0.0,105.0,19.0,2,True,2013,6,0.18095238095238095
AZ-2013-9938365,2013-06-13,Thomas Shepherd,France,Auvergne-Rhône-Alpes,Lyon,Central,Corporate,Priority,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",0.0,101.0,31.0,2,True,2013,6,0.3069306930693069
AZ-2013-3088636,2013-06-13,Jay Andrews,Spain,Madrid,Madrid,South,Consumer,Immediate,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",0.0,36.0,3.0,2,False,2013,6,0.08333333333333333
BN-2013-441704,2013-06-13,Lorri Stratton,Netherlands,North Brabant,Tilburg,Central,Consumer,Economy,Furniture,Bookcases,"Sauder Library with Doors, Metal",0.5,581.0,-198.0,3,False,2013,6,-0.3407917383820998
BN-2013-441704,2013-06-13,Lorri Stratton,Netherlands,North Brabant,Tilburg,Central,Consumer,Economy,Furniture,Furnishings,"Advantus Photo Frame, Durable",0.2,120.0,-6.0,3,False,2013,6,-0.05
BN-2013-441704,2013-06-13,Lorri Stratton,Netherlands,North Brabant,Tilburg,Central,Consumer,Economy,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",0.2,249.0,84.0,6,False,2013,6,0.3373493975903614
BN-2013-441704,2013-06-13,Lorri Stratton,Netherlands,North Brabant,Tilburg,Central,Consumer,Economy,Office Supplies,Art,"BIC Canvas, Fluorescent",0.5,137.0,-41.0,5,False,2013,6,-0.29927007299270075
BN-2013-441704,2013-06-13,Lorri Stratton,Netherlands,North Brabant,Tilburg,Central,Consumer,Economy,Office Supplies,Art,"Sanford Pens, Blue",0.5,11.0,-6.0,2,True,2013,6,-0.5454545454545454
BN-2013-441704,2013-06-13,Lorri Stratton,Netherlands,North Brabant,Tilburg,Central,Consumer,Economy,Office Supplies,Binders,"Cardinal Binder Covers, Economy",0.5,12.0,-11.0,2,True,2013,6,-0.9166666666666666
BN-2013-441704,2013-06-13,Lorri Stratton,Netherlands,North Brabant,Tilburg,Central,Consumer,Economy,Technology,Accessories,"Logitech Keyboard, Bluetooth",0.5,72.0,-58.0,2,True,2013,6,-0.8055555555555556
BN-2013-6837899,2013-06-13,Lisa Casey,Germany,Rhineland-Palatinate,Trier,Central,Corporate,Economy,Office Supplies,Appliances,"Cuisinart Coffee Grinder, White",0.1,165.0,57.0,5,True,2013,6,0.34545454545454546
BN-2013-6837899,2013-06-13,Lisa Casey,Germany,Rhineland-Palatinate,Trier,Central,Corporate,Economy,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",0.0,49.0,5.0,1,False,2013,6,0.10204081632653061
BN-2013-6837899,2013-06-13,Lisa Casey,Germany,Rhineland-Palatinate,Trier,Central,Corporate,Economy,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",0.0,31.0,13.0,3,False,2013,6,0.41935483870967744
BN-2013-6837899,2013-06-13,Lisa Casey,Germany,Rhineland-Palatinate,Trier,Central,Corporate,Economy,Office Supplies,Supplies,"Kleencut Ruler, Serrated",0.0,41.0,10.0,4,False,2013,6,0.24390243902439024
AZ-2013-2709620,2013-06-14,Robert Zapata,Germany,Hesse,Frankfurt,Central,Consumer,Economy,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",0.0,76.0,21.0,3,False,2013,6,0.27631578947368424
AZ-2013-2709620,2013-06-14,Robert Zapata,Germany,Hesse,Frankfurt,Central,Consumer,Economy,Technology,Accessories,"Belkin Mouse, Erganomic",0.0,347.0,59.0,9,False,2013,6,0.17002881844380405
AZ-2013-5637964,2013-06-14,Cynthia Zielinski,Spain,Madrid,Madrid,South,Home Office,Economy,Office Supplies,Binders,"Acco Binder Covers, Durable",0.0,44.0,20.0,3,True,2013,6,0.45454545454545453
AZ-2013-5637964,2013-06-14,Cynthia Zielinski,Spain,Madrid,Madrid,South,Home Office,Economy,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",0.0,84.0,28.0,3,True,2013,6,0.3333333333333333
AZ-2013-5637964,2013-06-14,Cynthia Zielinski,Spain,Madrid,Madrid,South,Home Office,Economy,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",0.0,84.0,28.0,3,True,2013,6,0.3333333333333333
AZ-2013-5637964,2013-06-14,Cynthia Zielinski,Spain,Madrid,Madrid,South,Home Office,Economy,Technology,Copiers,"Hewlett Wireless Fax, Laser",0.0,760.0,236.0,2,True,2013,6,0.3105263157894737
AZ-2013-4468276,2013-06-14,Ngoc Orozco,Italy,Apulia,Trani,South,Home Office,Economy Plus,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",0.0,242.0,82.0,8,True,2013,6,0.33884297520661155
AZ-2013-6138648,2013-06-14,Sam French,France,Brittany,Rennes,Central,Consumer,Economy,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",0.0,151.0,47.0,3,True,2013,6,0.31125827814569534
AZ-2013-6138648,2013-06-14,Sam French,France,Brittany,Rennes,Central,Consumer,Economy,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",0.0,185.0,48.0,4,False,2013,6,0.2594594594594595
BN-2013-7934159,2013-06-14,Casey Beckett,Germany,North Rhine-Westphalia,Velbert,Central,Home Office,Economy,Office Supplies,Storage,"Tenex File Cart, Single Width",0.1,362.0,-4.0,3,True,2013,6,-0.011049723756906077
AZ-2013-6548311,2013-06-15,Zara Money,Italy,Lazio,Latina,South,Corporate,Economy Plus,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",0.0,369.0,92.0,3,False,2013,6,0.24932249322493225
AZ-2013-6548311,2013-06-15,Zara Money,Italy,Lazio,Latina,South,Corporate,Economy Plus,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",0.0,213.0,19.0,7,False,2013,6,0.0892018779342723
AZ-2013-6548311,2013-06-15,Zara Money,Italy,Lazio,Latina,South,Corporate,Economy Plus,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",0.0,100.0,10.0,2,True,2013,6,0.1
AZ-2013-1146430,2013-06-15,Kristina Moore,United Kingdom,England,London,North,Corporate,Economy,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",0.1,178.0,45.0,4,True,2013,6,0.25280898876404495
AZ-2013-1146430,2013-06-15,Kristina Moore,United Kingdom,England,London,North,Corporate,Economy,Technology,Machines,"Okidata Calculator, White",0.1,137.0,-12.0,3,True,2013,6,-0.08759124087591241
AZ-2013-7006119,2013-06-17,Lily Tyler,United Kingdom,England,Leeds,North,Home Office,Economy Plus,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",0.0,91.0,15.0,2,True,2013,6,0.16483516483516483
AZ-2013-8795323,2013-06-17,Mary Hough,Germany,Brandenburg,Potsdam,Central,Home Office,Economy Plus,Office Supplies,Binders,"Wilson Jones Index Tab, Economy",0.0,58.0,15.0,9,False,2013,6,0.25862068965517243
AZ-2013-8795323,2013-06-17,Mary Hough,Germany,Brandenburg,Potsdam,Central,Home Office,Economy Plus,Technology,Accessories,"Belkin Numeric Keypad, Erganomic",0.0,59.0,1.0,1,False,2013,6,0.01694915254237288
AZ-2013-8795323,2013-06-17,Mary Hough,Germany,Brandenburg,Potsdam,Central,Home Office,Economy Plus,Technology,Accessories,"Enermax Flash Drive, USB",0.0,334.0,130.0,8,True,2013,6,0.38922155688622756
AZ-2013-3352012,2013-06-17,Ethan Howarth,Austria,Vienna,Vienna,Central,Consumer,Economy,Furniture,Furnishings,"Deflect-O Frame, Durable",0.0,428.0,176.0,4,False,2013,6,0.411214953271028
AZ-2013-3352012,2013-06-17,Ethan Howarth,Austria,Vienna,Vienna,Central,Consumer,Economy,Office Supplies,Art,"Boston Pens, Easy-Erase",0.0,29.0,10.0,2,False,2013,6,0.3448275862068966
AZ-2013-3352012,2013-06-17,Ethan Howarth,Austria,Vienna,Vienna,Central,Consumer,Economy,Office Supplies,Binders,"Ibico Binder, Durable",0.0,34.0,1.0,2,True,2013,6,0.029411764705882353
AZ-2013-3352012,2013-06-17,Ethan Howarth,Austria,Vienna,Vienna,Central,Consumer,Economy,Office Supplies,Storage,"Eldon Trays, Blue",0.0,240.0,43.0,5,True,2013,6,0.17916666666666667
AZ-2013-3352012,2013-06-17,Ethan Howarth,Austria,Vienna,Vienna,Central,Consumer,Economy,Technology,Machines,"StarTech Phone, Wireless",0.0,298.0,24.0,4,False,2013,6,0.08053691275167785
AZ-2013-6244362,2013-06-17,Stella Balcombe,Germany,Bremen,Bremen,Central,Home Office,Economy Plus,Technology,Phones,"Nokia Headset, with Caller ID",0.0,292.0,35.0,4,True,2013,6,0.11986301369863013
AZ-2013-8774500,2013-06-17,Alice Currie,France,Ile-de-France,Antony,Central,Consumer,Priority,Office Supplies,Storage,"Fellowes Box, Blue",0.1,53.0,3.0,3,False,2013,6,0.05660377358490566
BN-2013-4285479,2013-06-17,Everett Dunbar,Spain,Andalusía,Granada,South,Corporate,Economy,Office Supplies,Storage,"Fellowes Box, Single Width",0.1,53.0,-2.0,3,True,2013,6,-0.03773584905660377
BN-2013-4285479,2013-06-17,Everett Dunbar,Spain,Andalusía,Granada,South,Corporate,Economy,Technology,Copiers,"Sharp Personal Copier, Digital",0.0,598.0,299.0,5,False,2013,6,0.5
AZ-2013-343563,2013-06-18,Angus Reading,Italy,Emilia-Romagna,Cesena,South,Corporate,Economy,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack",0.0,48.0,13.0,3,True,2013,6,0.2708333333333333
AZ-2013-7431618,2013-06-18,Angus Fryar,France,Alsace-Champagne-Ardenne-Lorraine,Sarreguemines,Central,Consumer,Economy,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Mobile",0.1,263.0,15.0,2,False,2013,6,0.057034220532319393
